KOI,disposition,period,ntransits,ncontams,nmadfailed,nexcluded,orig_nmoons,orig_frac_wmoons,nmoons_agth,frac_wmoons_agth,agth,median_agreement,fp_nexcluded,fp_median_agreement,FP_rate
KOI-1108.01,CONFIRMED,18.92537246,53,53,0,0,6,0.113207547,0,0,0.95,0.529411765,0,0.375,0.010309278
KOI-1110.01,CONFIRMED,8.7348852,95,95,0,0,3,0.031578947,0,0,0.95,0.5,0,0.529411765,0
KOI-1112.01,CANDIDATE,37.8102649,21,0,0,0,6,0.285714286,0,0,0.95,0.529411765,0,0.455882353,0
KOI-1113.01,CONFIRMED,25.93406406,10,3,0,0,5,0.5,0,0,0.95,0.598214286,0,0.529411765,0
KOI-1113.02,CONFIRMED,83.4463485,2,1,0,0,0,0,0,0,0.95,0.588235294,0,0.564705882,0
KOI-1115.01,CONFIRMED,12.99204853,68,0,0,0,5,0.073529412,0,0,0.95,0.577777778,0,0.375,0
KOI-1117.01,CONFIRMED,11.08956602,49,0,16,0,24,0.489795918,0,0,0.95,0.294117647,0,0.272058824,0.010638298
KOI-1118.01,CANDIDATE,7.37290344,104,0,0,0,1,0.009615385,0,0,0.95,0.529411765,0,0.5,0
KOI-1127.01,CONFIRMED,5.32667299,96,96,2,0,6,0.0625,0,0,0.95,0.411764706,0,0.411764706,0
KOI-1127.02,CONFIRMED,8.1280933,66,66,1,0,3,0.045454545,0,0,0.95,0.411764706,0,0.411764706,0
KOI-1141.01,CONFIRMED,5.72812616,176,176,9,0,11,0.0625,2,0.011363636,0.95,0.411764706,0,0.411764706,0
KOI-1145.01,CANDIDATE,30.5872153,38,0,0,0,30,0.789473684,3,0.078947368,0.95,0.577777778,0,0.294117647,0.020979021
KOI-1146.01,CONFIRMED,7.09712124,142,0,0,0,4,0.028169014,0,0,0.95,0.411764706,0,0.5,0
KOI-1148.01,CONFIRMED,11.47609015,81,33,0,0,7,0.086419753,0,0,0.95,0.5,0,0.411764706,0
KOI-1148.02,CONFIRMED,25.2630467,34,31,0,0,3,0.088235294,0,0,0.95,0.411764706,0,0.411764706,0
KOI-1151.01,CONFIRMED,10.43547031,81,81,1,0,5,0.061728395,0,0,0.95,0.529411765,0,0.444444444,0
KOI-1151.02,CONFIRMED,7.41084314,114,114,0,0,2,0.01754386,0,0,0.95,0.5,0,0.439215686,0
KOI-1151.03,CONFIRMED,5.24970432,162,162,1,0,2,0.012345679,0,0,0.95,0.5,0,0.375,0
KOI-1151.04,CANDIDATE,17.4532945,46,46,0,0,0,0,0,0,0.95,0.5,0,0.466666667,0
KOI-1151.05,CANDIDATE,21.7203362,39,39,1,0,0,0,0,0,0.95,0.5,0,0.5,0
KOI-1154.01,CANDIDATE,6.810823723,122,0,115,0,89,0.729508197,59,0.483606557,0.95,1,0,0.636029412,0.180327869
KOI-1159.01,CANDIDATE,64.617518,12,0,0,0,8,0.666666667,1,0.083333333,0.95,0.882352941,0,0.5,0
KOI-1160.01,CONFIRMED,13.21409607,74,0,3,0,6,0.081081081,0,0,0.95,0.5,0,0.5,0
KOI-1161.01,CONFIRMED,6.05729966,132,132,0,0,3,0.022727273,0,0,0.95,0.5,0,0.444444444,0.007692308
KOI-1161.02,CONFIRMED,10.93725572,75,75,0,0,2,0.026666667,0,0,0.95,0.5,0,0.5,0
KOI-1162.01,CONFIRMED,158.6850022,4,0,0,0,3,0.75,3,0.75,0.95,1,0,0.5,0.024390244
KOI-1163.02,CONFIRMED,8.01500821,75,75,0,0,3,0.04,0,0,0.95,0.529411765,0,0.5,0
KOI-1165.01,CANDIDATE,7.053934488,80,80,24,0,12,0.15,0,0,0.95,0.5,0,0.411764706,0
KOI-1166.01,CANDIDATE,7.6746614,96,0,0,0,0,0,0,0,0.95,0.5,0,0.5,0
KOI-1168.01,CANDIDATE,856.672115,1,0,0,0,1,1,1,1,0.95,1,0,0.5,0
KOI-1170.01,CANDIDATE,7.34373964,114,0,0,0,2,0.01754386,0,0,0.95,0.5,0,0.333333333,0
KOI-1175.01,CONFIRMED,31.5925809,19,9,8,0,6,0.315789474,2,0.105263158,0.95,0.333333333,0,0.294117647,0
KOI-1175.02,CANDIDATE,17.157236,31,17,8,0,4,0.129032258,0,0,0.95,0.333333333,0,0.411764706,0
KOI-1191.01,CANDIDATE,8.17242644,74,0,0,0,0,0,0,0,0.95,0.647058824,0,0.483333333,0
KOI-1192.01,CANDIDATE,1295.362215,1,0,0,0,1,1,1,1,0.95,1,0,0.5,0
KOI-1193.01,CANDIDATE,119.0624882,4,0,0,0,1,0.25,0,0,0.95,0.680672269,0,0.529411765,0.018518519
KOI-1194.01,CONFIRMED,8.70798309,52,52,1,0,3,0.057692308,0,0,0.95,0.529411765,0,0.455555556,0
KOI-1194.02,CANDIDATE,14.8623076,30,30,1,0,2,0.066666667,0,0,0.95,0.5,0,0.5,0
KOI-1196.02,CONFIRMED,11.63486009,88,88,0,0,2,0.022727273,0,0,0.95,0.529411765,0,0.529411765,0
KOI-1196.03,CONFIRMED,33.1981761,31,31,0,0,0,0,0,0,0.95,0.555555556,0,0.411764706,0
KOI-1198.01,CONFIRMED,16.08832318,54,54,0,0,0,0,0,0,0.95,0.7,0,0.444444444,0.009009009
KOI-1198.02,CONFIRMED,10.30067919,83,83,0,0,1,0.012048193,0,0,0.95,0.5,0,0.411764706,0
KOI-1198.03,CONFIRMED,35.6757453,29,29,0,0,1,0.034482759,0,0,0.95,0.411764706,0,0.444444444,0
KOI-1199.01,CONFIRMED,53.5292702,16,0,0,0,7,0.4375,2,0.125,0.95,0.598039216,0,0.411764706,0.024096386
KOI-1203.01,CONFIRMED,31.8841473,21,19,0,0,2,0.095238095,0,0,0.95,0.6,0,0.625,0
KOI-1203.02,CONFIRMED,14.12847677,52,25,0,0,0,0,0,0,0.95,0.483333333,0,0.5,0
KOI-1203.03,CONFIRMED,48.6478543,17,14,0,0,0,0,0,0,0.95,0.411764706,0,0.5,0
KOI-1204.01,CONFIRMED,8.39842977,120,0,0,0,1,0.008333333,0,0,0.95,0.439215686,0,0.529411765,0
KOI-1205.01,CONFIRMED,8.63847391,64,0,1,0,3,0.046875,0,0,0.95,0.625,0,0.455882353,0
KOI-1206.01,CANDIDATE,422.917678,1,0,1,0,1,1,1,1,0.95,1,0,0.411764706,0
KOI-1207.01,CONFIRMED,13.73474071,70,0,0,0,0,0,0,0,0.95,0.529411765,0,0.5,0
KOI-1208.01,CANDIDATE,700.0029822,1,0,0,0,1,1,1,1,0.95,1,0,0.455882353,0
KOI-1209.01,CANDIDATE,272.0868353,3,0,0,0,2,0.666666667,1,0.333333333,0.95,1,0,0.466666667,0
KOI-1210.01,CONFIRMED,14.55387488,50,0,0,0,7,0.14,0,0,0.95,0.428104575,0,0.411764706,0
KOI-1212.01,CONFIRMED,11.30123036,65,0,0,0,1,0.015384615,0,0,0.95,0.5,0,0.529411765,0
KOI-1215.01,CONFIRMED,17.32419108,43,12,0,0,9,0.209302326,0,0,0.95,0.625,0,0.5,0
KOI-1215.02,CONFIRMED,33.0063185,23,14,0,0,5,0.217391304,1,0.043478261,0.95,0.75,0,0.5,0.022222222
KOI-1218.01,CONFIRMED,29.6193891,33,0,0,0,7,0.212121212,0,0,0.95,0.529411765,0,0.529411765,0
KOI-1220.01,CONFIRMED,6.40087137,81,0,52,0,6,0.074074074,0,0,0.95,0.375,0,0.263157895,0
KOI-1221.01,CONFIRMED,30.1599411,17,4,17,0,7,0.411764706,1,0.058823529,0.95,0.411764706,0,0.25,0
KOI-1221.02,CONFIRMED,51.0771048,8,3,8,0,4,0.5,1,0.125,0.95,0.529411765,0,0.222222222,0
KOI-1236.01,CONFIRMED,35.7353616,26,26,26,0,23,0.884615385,5,0.192307692,0.95,0.777777778,0,0.444444444,0.009259259
KOI-1236.02,CONFIRMED,12.30971679,81,41,81,0,77,0.950617284,5,0.061728395,0.95,0.666666667,0,0.411764706,0.012195122
KOI-1236.03,CONFIRMED,54.4205407,18,16,18,0,17,0.944444444,1,0.055555556,0.95,0.764705882,0,0.444444444,0.047169811
KOI-1236.04,CANDIDATE,98.353149,10,8,10,0,10,1,0,0,0.95,0.555555556,0,0.444444444,0.026086957
KOI-1238.01,CONFIRMED,27.07237655,42,0,0,0,17,0.404761905,0,0,0.95,0.54248366,0,0.411764706,0
KOI-1241.01,CONFIRMED,21.4054422,34,34,34,0,31,0.911764706,6,0.176470588,0.95,0.647058824,0,0.333333333,0
KOI-1241.02,CONFIRMED,10.5007712,72,37,72,0,50,0.694444444,4,0.055555556,0.95,0.37254902,0,0.294117647,0
KOI-1242.01,CANDIDATE,99.6442783,8,0,0,0,3,0.375,2,0.25,0.95,0.944444444,0,0.5,0
KOI-1245.01,CONFIRMED,13.71938426,73,0,0,0,8,0.109589041,0,0,0.95,0.529411765,0,0.375,0
KOI-1246.01,CANDIDATE,19.03723442,56,0,0,0,1,0.017857143,0,0,0.95,0.6125,0,0.5,0
KOI-1255.01,CANDIDATE,78.9257421,9,0,7,0,6,0.666666667,4,0.444444444,0.95,1,0,0.444444444,0.058139535
KOI-1257.01,CONFIRMED,86.64764448,8,0,0,0,4,0.5,2,0.25,0.95,1,0,0.5,0.032608696
KOI-1258.01,CONFIRMED,36.33750453,31,21,0,0,19,0.612903226,7,0.225806452,0.95,0.882352941,0,0.5,0
KOI-1258.02,CONFIRMED,14.64613058,69,20,0,0,2,0.028985507,0,0,0.95,0.555555556,0,0.411764706,0
KOI-1258.03,CANDIDATE,148.272013,6,5,0,0,2,0.333333333,0,0,0.95,0.660130719,0,0.5,0
KOI-1261.01,CONFIRMED,133.460999,5,2,0,0,5,1,3,0.6,0.95,1,0,0.5,0.015625
KOI-1261.02,CANDIDATE,15.19423359,42,4,0,0,4,0.095238095,0,0,0.95,0.428104575,0,0.411764706,0
KOI-1264.01,CONFIRMED,14.13175309,45,0,0,0,5,0.111111111,0,0,0.95,0.625,0,0.411764706,0
KOI-1268.01,CANDIDATE,268.9410974,3,0,0,0,2,0.666666667,0,0,0.95,0.882352941,0,0.514705882,0
KOI-1270.01,CONFIRMED,5.729317577,179,179,3,0,13,0.072625698,0,0,0.95,0.375,0,0.25,0
KOI-1270.02,CONFIRMED,11.60908533,89,89,1,0,11,0.123595506,0,0,0.95,0.411764706,0,0.294117647,0.005464481
KOI-1271.01,CANDIDATE,162.0479502,5,0,0,0,3,0.6,1,0.2,0.95,1,0,0.5,0.03539823
KOI-1273.01,CONFIRMED,40.05881661,22,0,0,0,9,0.409090909,4,0.181818182,0.95,0.757352941,0,0.411764706,0
KOI-1274.01,CONFIRMED,704.962626,2,0,1,0,1,0.5,1,0.5,0.95,1,0,0.411764706,0.008695652
KOI-1275.01,CONFIRMED,50.28635977,19,0,0,0,15,0.789473684,4,0.210526316,0.95,0.888888889,0,0.529411765,0.030534351
KOI-1276.01,CANDIDATE,22.79020351,44,35,0,0,5,0.113636364,0,0,0.95,0.54248366,0,0.375,0
KOI-1276.02,CANDIDATE,13.26079792,78,36,0,0,0,0,0,0,0.95,0.529411765,0,0.5,0
KOI-1278.01,CONFIRMED,24.8056775,39,38,0,0,7,0.179487179,1,0.025641026,0.95,0.714285714,0,0.5,0
KOI-1278.02,CONFIRMED,44.3471936,22,22,0,0,4,0.181818182,1,0.045454545,0.95,0.77124183,0,0.529411765,0
KOI-1278.03,CONFIRMED,9.2207691,116,102,0,0,1,0.00862069,0,0,0.95,0.483333333,0,0.5,0
KOI-1278.04,CONFIRMED,13.6396648,76,76,0,0,1,0.013157895,0,0,0.95,0.5,0,0.514705882,0
KOI-1279.01,CONFIRMED,14.37457572,72,71,0,0,12,0.166666667,0,0,0.95,0.555555556,0,0.333333333,0
KOI-1279.02,CONFIRMED,9.65188331,101,72,0,0,1,0.00990099,0,0,0.95,0.5,0,0.411764706,0
KOI-1282.01,CONFIRMED,30.8639476,16,0,6,0,13,0.8125,4,0.25,0.95,0.885620915,0,0.375,0
KOI-1288.01,CONFIRMED,117.931108,8,0,0,0,3,0.375,2,0.25,0.95,1,0,0.5,0.039215686
KOI-1298.01,CONFIRMED,11.00817635,89,3,7,0,13,0.146067416,0,0,0.95,0.375,0,0.294117647,0
KOI-1298.02,CONFIRMED,92.7495777,8,8,1,0,2,0.25,0,0,0.95,0.666666667,0,0.294117647,0
KOI-1299.01,CONFIRMED,52.5008645,18,0,18,0,13,0.722222222,9,0.5,0.95,0.947368421,0,0.333333333,0.046728972
KOI-1301.01,CONFIRMED,12.69905011,74,23,0,0,0,0,0,0,0.95,0.529411765,0,0.514705882,0
KOI-1301.02,CONFIRMED,37.5142128,27,24,0,0,0,0,0,0,0.95,0.666666667,0,0.5,0
KOI-1302.01,CONFIRMED,55.6391882,17,0,0,0,9,0.529411765,1,0.058823529,0.95,0.866666667,0,0.5,0
KOI-1303.01,CANDIDATE,34.2966363,19,0,0,0,14,0.736842105,7,0.368421053,0.95,0.75,0,0.529411765,0
KOI-1305.02,CONFIRMED,6.18670882,91,91,0,0,10,0.10989011,0,0,0.95,0.375,0,0.333333333,0
KOI-1306.03,CONFIRMED,5.9142668,179,179,0,0,3,0.016759777,0,0,0.95,0.5,0,0.411764706,0.005617978
KOI-1306.04,CONFIRMED,29.2214959,36,36,0,0,1,0.027777778,0,0,0.95,0.472222222,0,0.375,0
KOI-1307.01,CONFIRMED,44.8520997,19,10,0,0,3,0.157894737,0,0,0.95,0.789473684,0,0.529411765,0
KOI-1307.02,CONFIRMED,20.34237838,48,10,0,0,3,0.0625,0,0,0.95,0.6125,0,0.411764706,0.013157895
KOI-1308.01,CONFIRMED,23.58444746,34,0,0,0,6,0.176470588,1,0.029411765,0.95,0.498039216,0,0.529411765,0
KOI-1309.01,CONFIRMED,10.1171684,100,0,2,0,26,0.26,0,0,0.95,0.393382353,0,0.263157895,0
KOI-1310.01,CONFIRMED,19.12947603,42,2,0,0,1,0.023809524,0,0,0.95,0.529411765,0,0.411764706,0
KOI-1310.02,CANDIDATE,144.688915,4,3,0,0,1,0.25,0,0,0.95,0.247058824,0,0.529411765,0
KOI-1311.01,CANDIDATE,83.5781976,12,0,0,0,8,0.666666667,1,0.083333333,0.95,0.819852941,0,0.5,0
KOI-1312.01,CONFIRMED,6.1469956,133,45,0,0,0,0,0,0,0.95,0.529411765,0,0.483333333,0
KOI-1314.01,CONFIRMED,8.57504983,83,0,83,0,21,0.253012048,1,0.012048193,0.95,0.294117647,0,0.294117647,0
KOI-1315.01,CANDIDATE,6.84639884,144,0,2,0,18,0.125,0,0,0.95,0.375,0,0.333333333,0
KOI-1316.01,CANDIDATE,7.64970832,127,112,124,0,7,0.05511811,0,0,0.95,0.411764706,0,0.375,0
KOI-1319.02,CANDIDATE,142.685885,3,2,2,0,2,0.666666667,0,0,0.95,0.222222222,0,0.333333333,0.016129032
KOI-1320.01,CONFIRMED,10.50682978,60,0,0,0,32,0.533333333,12,0.2,0.95,0.882352941,0,0.5,0.076923077
KOI-1325.01,CONFIRMED,10.03538181,58,0,0,0,33,0.568965517,5,0.086206897,0.95,0.764705882,0,0.7,0.173553719
KOI-1328.01,CANDIDATE,80.9669561,8,0,0,0,4,0.5,0,0,0.95,0.741666667,0,0.529411765,0.014925373
KOI-1329.01,CONFIRMED,33.1996355,22,0,0,0,5,0.227272727,0,0,0.95,0.875,0,0.466666667,0
KOI-1331.01,CANDIDATE,6.80082032,96,0,0,0,13,0.135416667,0,0,0.95,0.375,0,0.294117647,0
KOI-1332.01,CONFIRMED,19.30581662,48,48,0,0,5,0.104166667,0,0,0.95,0.647058824,0,0.411764706,0
KOI-1332.02,CONFIRMED,6.09747233,151,96,0,0,3,0.01986755,0,0,0.95,0.5,0,0.5,0
KOI-1332.03,CONFIRMED,56.637918,18,18,0,0,4,0.222222222,0,0,0.95,0.625,0,0.5,0
KOI-1335.01,CONFIRMED,127.8334997,7,0,6,0,6,0.857142857,4,0.571428571,0.95,1,0,0.444444444,0.055555556
KOI-1336.01,CONFIRMED,10.21864532,51,51,0,0,1,0.019607843,0,0,0.95,0.5,0,0.5,0
KOI-1336.02,CONFIRMED,15.573637,36,36,0,0,1,0.027777778,0,0,0.95,0.5,0,0.5,0
KOI-1336.03,CONFIRMED,40.1015561,12,12,0,0,0,0,0,0,0.95,0.647058824,0,0.529411765,0
KOI-1338.02,CANDIDATE,42.0370662,22,22,0,0,1,0.045454545,0,0,0.95,0.6,0,0.529411765,0
KOI-1338.03,CANDIDATE,21.0112068,46,45,0,0,0,0,0,0,0.95,0.439215686,0,0.5,0
KOI-1342.02,CONFIRMED,8.18182189,92,92,0,0,5,0.054347826,0,0,0.95,0.529411765,0,0.375,0
KOI-1353.01,CONFIRMED,125.8654019,8,4,8,0,7,0.875,5,0.625,0.95,1,0,0.529411765,0.042105263
KOI-1353.02,CONFIRMED,34.5439452,30,3,28,0,28,0.933333333,0,0,0.95,0.444444444,0,0.444444444,0.024793388
KOI-1353.03,CANDIDATE,330.071558,3,1,3,0,3,1,0,0,0.95,0.444444444,0,0.444444444,0.05
KOI-1355.01,CONFIRMED,51.92920654,24,0,0,0,18,0.75,4,0.166666667,0.95,0.882352941,0,0.529411765,0.037037037
KOI-1358.01,CANDIDATE,5.644914154,164,164,6,0,24,0.146341463,1,0.006097561,0.95,0.455555556,0,0.294117647,0.00617284
KOI-1358.02,CANDIDATE,8.74292005,105,105,5,0,15,0.142857143,1,0.00952381,0.95,0.411764706,0,0.333333333,0.004739336
KOI-1359.01,CANDIDATE,37.1011418,22,2,0,0,8,0.363636364,3,0.136363636,0.95,0.882352941,0,0.625,0.017094017
KOI-1359.02,CANDIDATE,104.8205868,10,2,0,0,6,0.6,2,0.2,0.95,0.878676471,0,0.5,0
KOI-1360.01,CONFIRMED,36.7704935,29,29,0,0,6,0.206896552,0,0,0.95,0.647058824,0,0.375,0
KOI-1360.02,CONFIRMED,14.58932429,72,72,0,0,2,0.027777778,0,0,0.95,0.5,0,0.333333333,0
KOI-1361.01,CONFIRMED,59.8780258,19,0,1,0,12,0.631578947,1,0.052631579,0.95,0.733333333,0,0.375,0
KOI-1362.01,CANDIDATE,20.51360192,36,0,0,0,2,0.055555556,0,0,0.95,0.647058824,0,0.411764706,0
KOI-1363.02,CONFIRMED,5.70070626,183,183,0,0,0,0,0,0,0.95,0.529411765,0,0.5,0
KOI-1364.01,CONFIRMED,20.8341497,46,46,0,0,2,0.043478261,0,0,0.95,0.529411765,0,0.411764706,0
KOI-1364.02,CONFIRMED,7.0556584,141,141,0,0,5,0.035460993,0,0,0.95,0.5,0,0.444444444,0
KOI-1364.03,CONFIRMED,11.97884409,80,80,0,0,3,0.0375,0,0,0.95,0.514705882,0,0.5,0
KOI-1366.01,CONFIRMED,19.25404023,54,12,0,0,12,0.222222222,0,0,0.95,0.656862745,0,0.411764706,0
KOI-1366.02,CONFIRMED,54.1558384,19,12,0,0,0,0,0,0,0.95,0.75,0,0.428104575,0
KOI-1370.01,CONFIRMED,6.8833761,109,0,0,0,2,0.018348624,0,0,0.95,0.5,0,0.5,0
KOI-1375.01,CANDIDATE,321.2124365,3,0,0,0,0,0,0,0,0.95,1,0,0.411764706,0.021276596
KOI-1377.01,CONFIRMED,11.29689442,95,0,0,0,3,0.031578947,1,0.010526316,0.95,0.529411765,0,0.529411765,0
KOI-1379.01,CONFIRMED,5.62154315,119,119,0,0,1,0.008403361,0,0,0.95,0.5,0,0.514705882,0
KOI-1395.01,CANDIDATE,6.230335,169,0,0,0,2,0.01183432,0,0,0.95,0.529411765,0,0.466666667,0
KOI-1396.01,CONFIRMED,6.62643441,155,155,5,0,16,0.103225806,0,0,0.95,0.333333333,0,0.294117647,0
KOI-1397.01,CANDIDATE,6.247030799,142,0,3,0,15,0.105633803,0,0,0.95,0.5,0,0.350877193,0
KOI-1398.01,CANDIDATE,5.82348911,157,157,0,0,2,0.012738854,0,0,0.95,0.529411765,0,0.529411765,0
KOI-1399.01,CANDIDATE,8.75059775,106,0,0,0,7,0.066037736,0,0,0.95,0.483333333,0,0.5,0
KOI-1402.01,CONFIRMED,7.13969705,146,0,0,0,5,0.034246575,0,0,0.95,0.529411765,0,0.5,0
KOI-1403.01,CONFIRMED,18.75470238,56,0,3,0,7,0.125,0,0,0.95,0.529411765,0,0.375,0
KOI-1404.01,CONFIRMED,13.32389352,55,30,0,0,2,0.036363636,0,0,0.95,0.466666667,0,0.5,0
KOI-1404.02,CANDIDATE,18.9060921,34,27,0,0,1,0.029411765,0,0,0.95,0.5,0,0.466666667,0
KOI-1406.01,CONFIRMED,11.36113254,89,0,1,0,15,0.168539326,0,0,0.95,0.647058824,0,0.444444444,0
KOI-1408.01,CANDIDATE,14.53410833,77,12,12,0,14,0.181818182,0,0,0.95,0.333333333,0,0.333333333,0
KOI-1409.01,CONFIRMED,16.56062577,64,0,0,0,0,0,0,0,0.95,0.6125,0,0.5,0
KOI-1410.01,CONFIRMED,15.74958583,64,0,0,0,4,0.0625,0,0,0.95,0.625,0,0.529411765,0
KOI-1412.01,CONFIRMED,37.8145252,23,0,0,0,15,0.652173913,3,0.130434783,0.95,0.866666667,0,0.5,0
KOI-1413.01,CONFIRMED,12.64504291,79,50,0,0,10,0.126582278,0,0,0.95,0.529411765,0,0.5,0
KOI-1413.02,CONFIRMED,21.5262958,48,42,0,0,4,0.083333333,0,0,0.95,0.529411765,0,0.5,0
KOI-1413.03,CONFIRMED,33.8845825,25,23,0,0,2,0.08,0,0,0.95,0.647058824,0,0.444444444,0
KOI-1420.01,CANDIDATE,13.35151248,68,0,0,0,36,0.529411765,5,0.073529412,0.95,0.77124183,0,0.411764706,0
KOI-1422.01,CONFIRMED,5.841636615,144,144,2,0,11,0.076388889,0,0,0.95,0.375,0,0.333333333,0
KOI-1422.02,CONFIRMED,19.85029495,45,45,1,0,4,0.088888889,0,0,0.95,0.529411765,0,0.333333333,0
KOI-1422.03,CONFIRMED,10.8644095,76,76,0,0,8,0.105263158,0,0,0.95,0.483333333,0,0.375,0
KOI-1422.04,CONFIRMED,63.3354719,11,11,0,0,1,0.090909091,0,0,0.95,0.25,0,0.31372549,0
KOI-1422.05,CONFIRMED,34.1420506,27,27,0,0,2,0.074074074,0,0,0.95,0.375,0,0.375,0
KOI-1423.01,CONFIRMED,124.4197175,7,0,0,0,1,0.142857143,0,0,0.95,0.75,0,0.529411765,0
KOI-1426.01,CONFIRMED,38.86848956,22,5,0,0,13,0.590909091,2,0.090909091,0.95,0.882352941,0,0.6,0.010752688
KOI-1426.02,CONFIRMED,74.92768653,13,3,0,0,6,0.461538462,4,0.307692308,0.95,1,0,0.5,0
KOI-1426.03,CANDIDATE,150.0189511,8,3,0,0,5,0.625,2,0.25,0.95,0.885620915,0,0.5,0
KOI-1429.01,CANDIDATE,205.912735,4,0,0,0,1,0.25,1,0.25,0.95,1,0,0.529411765,0.00877193
KOI-1430.01,CONFIRMED,10.47548084,95,55,0,0,2,0.021052632,0,0,0.95,0.411764706,0,0.5,0.005050505
KOI-1430.02,CONFIRMED,22.92886314,49,45,0,0,1,0.020408163,0,0,0.95,0.529411765,0,0.411764706,0
KOI-1430.03,CONFIRMED,77.4740991,11,11,0,0,1,0.090909091,0,0,0.95,0.888888889,0,0.5,0
KOI-1431.01,CANDIDATE,345.1589354,2,0,0,0,1,0.5,0,0,0.95,0.944444444,0,0.411764706,0
KOI-1432.01,CONFIRMED,6.88595222,140,140,0,0,2,0.014285714,1,0.007142857,0.95,0.529411765,0,0.5,0
KOI-1432.02,CONFIRMED,15.0549356,64,64,0,0,0,0,0,0,0.95,0.5,0,0.466666667,0
KOI-1432.04,CONFIRMED,38.2856338,26,26,0,0,1,0.038461538,0,0,0.95,0.564705882,0,0.529411765,0
KOI-1433.01,CONFIRMED,19.80787763,39,0,0,0,0,0,0,0,0.95,0.625,0,0.5,0
KOI-1435.01,CONFIRMED,40.7150498,20,20,0,0,12,0.6,0,0,0.95,0.75,0,0.529411765,0
KOI-1435.02,CONFIRMED,10.44635944,92,22,0,0,2,0.02173913,0,0,0.95,0.5,0,0.5,0
KOI-1436.02,CONFIRMED,13.75129636,38,38,1,0,4,0.105263158,0,0,0.95,0.411764706,0,0.333333333,0
KOI-1436.03,CONFIRMED,5.41908491,103,103,5,0,15,0.145631068,0,0,0.95,0.375,0,0.375,0
KOI-1437.01,CANDIDATE,7.01733571,53,53,0,0,0,0,0,0,0.95,0.466666667,0,0.5,0
KOI-1438.01,CONFIRMED,6.91134223,146,0,0,0,10,0.068493151,0,0,0.95,0.529411765,0,0.411764706,0
KOI-1439.01,CONFIRMED,394.6249514,3,0,2,0,2,0.666666667,0,0,0.95,0.666666667,0,0.294117647,0.009009009
KOI-1440.01,CONFIRMED,7.19304935,147,0,0,0,1,0.006802721,0,0,0.95,0.529411765,0,0.5,0
KOI-1441.01,CONFIRMED,8.50698069,122,0,0,0,2,0.016393443,0,0,0.95,0.5,0,0.529411765,0
KOI-1444.01,CONFIRMED,44.9306706,14,0,0,0,3,0.214285714,0,0,0.95,0.75,0,0.411764706,0
KOI-1445.01,CONFIRMED,7.16893064,70,45,20,0,33,0.471428571,0,0,0.95,0.333333333,0,0.333333333,0
KOI-1445.02,CANDIDATE,54.325574,8,8,2,0,1,0.125,0,0,0.95,0.222222222,0,0.333333333,0
KOI-1455.01,CANDIDATE,15.06806077,40,0,4,0,27,0.675,5,0.125,0.95,0.870833333,0,0.371710526,0.026315789
KOI-1456.01,CONFIRMED,7.886632468,71,0,42,0,52,0.732394366,32,0.450704225,0.95,1,0,0.578947368,0.112676056
KOI-1457.01,CONFIRMED,8.027681123,117,0,0,0,58,0.495726496,12,0.102564103,0.95,0.875,0,0.666666667,0.171171171
KOI-1458.01,CANDIDATE,8.98128472,83,0,57,0,33,0.397590361,7,0.084337349,0.95,0.764705882,0,0.294117647,0.018181818
KOI-1465.01,CANDIDATE,9.771462706,86,0,56,0,48,0.558139535,0,0,0.95,0.393382353,0,0.333333333,0.011695906
KOI-1470.01,CANDIDATE,15.43400996,40,0,0,0,19,0.475,0,0,0.95,0.647058824,0,0.514705882,0
KOI-1472.01,CONFIRMED,85.3514875,7,0,0,0,3,0.428571429,3,0.428571429,0.95,1,0,0.5,0
KOI-1473.01,CANDIDATE,23.02028478,34,0,0,0,8,0.235294118,2,0.058823529,0.95,0.815686275,0,0.578947368,0.027777778
KOI-1474.01,CONFIRMED,69.72646639,3,0,3,0,3,1,1,0.333333333,0.95,0.666666667,0,0.411764706,0.03125
KOI-1475.02,CANDIDATE,9.51220046,98,98,1,0,10,0.102040816,0,0,0.95,0.375,0,0.333333333,0
KOI-1476.01,CANDIDATE,56.3587987,18,0,0,0,10,0.555555556,2,0.111111111,0.95,0.764705882,0,0.529411765,0
KOI-1477.01,CANDIDATE,169.4976085,3,0,0,0,0,0,0,0,0.95,1,0,0.375,0.008403361
KOI-1478.01,CONFIRMED,76.13622222,3,0,0,0,2,0.666666667,2,0.666666667,0.95,1,0,0.555555556,0.127659574
KOI-1480.01,CONFIRMED,20.38174802,55,55,0,0,10,0.181818182,0,0,0.95,0.625,0,0.375,0
KOI-1480.02,CANDIDATE,7.00447892,148,84,0,0,8,0.054054054,0,0,0.95,0.411764706,0,0.411764706,0
KOI-1481.01,CONFIRMED,5.101375725,178,178,0,0,11,0.061797753,0,0,0.95,0.5,0,0.294117647,0
KOI-1486.01,CONFIRMED,127.2824442,4,1,0,0,2,0.5,1,0.25,0.95,0.941176471,0,0.529411765,0
KOI-1486.02,CONFIRMED,30.1837021,22,2,0,0,4,0.181818182,0,0,0.95,0.354166667,0,0.466666667,0
KOI-1489.01,CANDIDATE,16.00460392,65,0,7,0,9,0.138461538,0,0,0.95,0.375,0,0.375,0
KOI-1494.01,CANDIDATE,8.19596647,48,0,0,0,0,0,0,0,0.95,0.54248366,0,0.529411765,0
